0;Käärmeen purema. Wiime keskiwiikkona puri käärme Hirmensalon saarella asumaa salmumiehen Anderssonin 9-wuotias<a poikaa, hänen ollessaan paljain jaloin marjoja poimimassa, masempaan jalkaan.
0;"Käärmeen puremia. Tämän kuun 23 p:nä puri käärme Hinvcnsalon saarella asumaa salroumichen Anderssonin 9-wuotillsta poikaa wasempaan jalkaan pojan ollessa marjailemassa. Purtu jalka ajettui heti, jonka tähden wanhcmpain oli pakko kääntyä lääkärin neuwoa kysymään. "" Samana päiwänä purasi käärme ajuri Wilhelmssonin 8-wuotiaan tyttären oikeaan käsiwartecn, kun tyttö poimi marjoja Wirwotuksen mäessä. Tämänkin pureman tähden täytyi lääkärin apua hakea. Kehottakoot närnät tapaukset »varoivaisuuteen marjassa käwijöitä! (Aura.)"
0;"Käärmeen puremia. Tämän kuun 23 päim nä puri käärme H rmensalon saarella asumaa salmumiehen Andersson nm 9-wuotiasta poikaa masempaan jalkaan pojan ollessa marjailemassa. Purtu j.'lka ajettui heti, jonka tähden manhempäin oli pakka kääntyä lääkärin n«uwoa kysymään.

Samana päimänä vurasi käärme ajuri Mlhelmssonin 8 muotiaan tyttären oiteaan käsimarteen, kun tyttö poimi marjoja Wirwotuksen mäessä. Tämänkin pureman tähden täytyi lääkärin apua hakea
Kehottakoot nämät tapaukset maromaisuuteen marjassa kämijoitä!

"
0;"Terwehyisiä. i. Lyyjärweu ranniloilta lU'""/,-/.»0.
H. W.
(Niinkuin toki miclä muistanet on täällä Wiipurin pitäjää» koillis nurkalla.)
)iämä meidän ilmamme omat nyt olleet sellaiset, että ken lie kerinuyt licilläntekonfa ennen sitä ..naisten miiltoa"" lopettaa — sai hymänpuoleisina. Mlltta lun sitten Zaaranpaimänä alotti »ateen kanssa rehmämiscn, niin har^ >van kokonaisen päimän on poutaa pi> tänyt. Rukiin leikkuuhan tä«sä nyt oisi parhaillaan menossa, peruna ou jo lotmau lullillut, ohra ja kaura käymät maalenemaan — mitä tuosta säätänee. Mutta kuitenkin lailitenlin: jospa oisi kaikista muista mellälälsclläkin maamiehellä moiset toimect, luiu »unodentulosta, a lutapa puuttuisi . . .
Ainoa, maikka mähemmän tärkeä kesän anti, joka näkyi heittämän wähemmlllä Miljoilla, oli maamarjan kasivu, tuo pcllottolnien touko. Tuskinhan maan komin malehtcleisin sanoessanl kerkeän poimijattaren melkein ehtineen lukea meidän seudun tämän tesän marjat ihan nulsliloineculin. Niin laömoi niukasti metsä."
0;"Melto!
'V^iln hywin kaikenmoinen <3^ metsästys kuin myöskin marjain poimiminen allekir joittaneen maalla kielletään laillisen edeswastauksen uhalla. Heinolan Niemelässä G° lok. 2? p:nä 1»»«. I. Wahlman.

"
0;Nyt oli sunnuntaiaamu. Jo aamulla aikaiseen näkyi kansaa wirtaawan Narwan kirkkoon, sillä lähempänä sellaista ei ollut. Pojat käwiwät läheisessä metsässä marjoja poimimassa ja muutamat kokssimat sieniä ja walmiStiwat niistä hywät makupalat. Puolipäiwän aikaan saapui sinne eräs poika, joka tiesi kertoa, että kylässä on illalla tanssit. No mitäs muuta ! pyydettiin asianomainen lupa ja niin sitä lähdettiin katsomaan mitenkä Inkerin tytöt taitamat tanssia. Saawuttuamme paikalle oudoksuiwat meitä sekä pojat että tytöt. Keskusteluun ryhdyttyiimme muuttui keskustelu kuitenkin toisaalle. He luuliwat kaikki meitä wenäläisiksi. Suomen kaartilaisen rohkeudella taituimme tyttöhempukkojen käteen kiinni ja niin sitä mentiin tanssi-kentän
0;"Nyt oli sunnuntai-aamck. Jo aamu!!»^ aikaiseen näkyi kansaa m.r-.aoman Norman kirkkoon, sillä l^«mpänä sellaista ei ollut. Pojl<t käymät läheisessä metsässä marjoja poimimassa \u muutamat lokosimat sieniä ja malmistimat niistä hymöt mofupalat. Puol-pittmän aikaan saapui sinne tr' ; s poi?a, joka liesi firtoc?, että kylässä on lHaHjt tanssit. Ne» mm J ta« muuta! pyydeltiin aitenoma nen lup? (a «Un sitä l hdettim faijomctsn mi.enlä Inker.n tytöt taitamat tanssia. Saamuttuamme paikalle oud?!suiwat mettä se^'ä pojat että tytöt. Kts?u§tt!uun ryhdyttyämme muuttui eskus telu suitenk a lo^salllle. He luul-mat kailli meitä venäläisiksi. ©ucmen laclrtila»sen rohkeudella tartuimme tyltöhemputtojen käteen kiinni ja niin sitä mentiin tanssi kentän ympäri. Huonomaisesti se k.^mi, sillä he eiraöt tanssineet samoja tantta tuin me. Hndän tanssinsa olimat hymin raen}lui6= ten tanssien näköisiä. Tulimme jo monen kanssa nim tutuiksi eltä futfuiroat mettä »tiliä syöm.i:n. Moni hieroi jo noimiskauppoja tyttöjen kanssa. Elli tytöt olbdfaaa w2stenmi<l.siä. Perinnöt tietysti myöskin lysyttitn. Nustä ei oliii ollut mitään apus, sillä tytöt eimät koslaan saa mitään muuta perintöä luin pienen ar!un, maatieltä t""ynnä. Pojat saamat tasata feSfenäc.n mat ja t-mar t. Näin pitkille pääsiy^mms kuulimme torroeafoittcjan puhaltaman Utataptoa"". Nyt taytyi joka miehen jättää ral suttunsa"" tulemaan, parempaan aitaan. Seuraaman viiman kuluessa walm'3tiwat pojat ka^enlatfia fufiiöitä luoheitss, min?uin innokkaita, konttia y. m. Huomen aamuna lella 9 lahdettii? majapa ; läpi fyt'n, jossa lytöt ujosti tttfeitoat seinien mierustalla, kun Suomin pojat aftteiiDat w'.holli3t« maitaan Nyttös matzta marisi alkoi. Nuhan ajan lulutlua topasimme raiyollifen. Med'n täytyi nyt »äi«tnä tieltä metsään, ettemme kohta joutui läpi-nmmuttiroifß. Puk^n cietftö, soita ja rämeitä marssimme. W^tiä oli mmiiamaMs padassa fainaloita myöten. Kcrrin tuli eteemme pieni lampi ainoastscn J^ltn lemyinen. ©en symyy besta tietämättä hyppäsi er',s torroenfotttr.ja s?n fiS?e!l* ja maipui niin symälle että tomerien tyytyi auttaa hänet ylöi. Monta muuta yau«!uutta tepaytui t'lls roairoaloifella matkallamme. Muutouulta jäi saappaita y. m. rapakkoihin. Tukkien p«u!e läheni l. hmemistä^n ja ro*ybo;n n^inmte roi^oQiSiemine ncsmat. Woh n ai*aa oieltuamme poti Vihollinen fdpdlant: l't."". Virran loiselle puolelle. Nain olimme I^mburgin kaupurg Esa. Seuraftmme Vihollista fintereiUa ja aijoimme mennä sillan yli, mutta se onkin rikottu. Wl\täi muuta i!u« hakemaan knhlauspaiklaa. Sellaisen löysimme!"" Man yläpuolella, jofeja oli foslt. Ensinnä kahlo.si yli yM komppania faröörejc, jotka joen yli väasty. iw fairootraat muutamia millin. Nyt tuli nmd.n muaromme. Kuk>n piti sitä ensin hymin mitjiiömän^ tuoH.iistö jokea, jo?a oli niin matala, Se oli noin 60 foltaä lemeä. ©iltc rannalta josta lähdemme, oli se noin l / 2—l2 — 1 kyyn. fyroä. Seinen r.nta kun alkoi lähetä rupesi jolilin fya)«n?mään. Muutamassa paifasfa oli »että faistlotta myöten. Äoroa roirta painoi päältäpäin, niin että monen tay tyt heilt^yty: : rran maltaan ja uimisella pelastua toisille rannalle. Nyt ei juuri kukaan enää laikenu! pilapubeitc, jok2-sille tuli tosi käsiin. Erä! mies he'ttiyiyessöän roirran uuo?ta-tn joutui erä lle Rraefie ke«'ellä koskea. Siinä hän istui l:w..r! rlcff», 2uk2.fi croäSpusfinfa ja rupesi m»rH«ouncaii. ©rs ro?» i: '.n.'n ratsumieT"
0;Puolulanlehti»teetä owat useat emännät Karttulassa rumenneet keittämään ulkomaisen teen asemasta ja kehumatkin sitä paremmaksi joka suhteessa. Makukin on mainio ja tulee niin erittäin huokeaksi. Ei tarwitse kuin pistäytyy waan metsään, riipasce kouransa täyteen puolukan lehtiä ja pistää ne paahtimeen ja antaa niiden tulla asianmukaisessa järjestyksessä yhtä ruskeiksi kuin tawallisesti kahmin panmtkin paahdetaan. Sitten pistää ne hautumaan samassa järjestyksessä kuin ulkomaisenkin teen, niin kohta on makuisa juoma walmis. Sitä paitsi saawat emännät isäntiensä kanssa niin suloisessa sowussa hörppiä tuota herkkua kun ci ole tarwinnut käydä salaisesti eikä julkisesti jywä- tahi raha-kassalla tuon juhlajuoman hankkimiseksi.
0;Kukoistamia puolukan warsia on »vielä näinä päiivinä löydetty runsaasti metsästä näillä sen» dllilla. Sehän lienee jotenkin harminaista tähän muodenaikaan.
0;"Puolulanlehti-teetä owat useat emännät Karttulassa rumenneet keittämään ulkomaalaisen teen asemasta ja kehumatkin sitä paremmaksi joka suhteessa. Makukin on mainio ja tulee niin erittäin huokeaksi. Ei tarmitse luin pistäytyy
»aan! metsään, riipasee kouransa täyteen puolukan lehtiä ja pistää ne paahtimeen ja antaa niiden tulla asianmukaisessa järjestyksessä yhtä ruskeiksi tuin tawalliseSti kahmin pawutkin paahdetaan. Sitten pistää ne hautumaan samassa jär» jestyksessä tuin ulkomaalaisenkin teen, niin kohta on makuija tee Valmis. Sitä paitsi saawat emännät isäntiensä kanssa niin suloisessa sowussa hörppi! tuota herkkua kun ei ole tarwinnut käydä salaisesti eitä julkisesti jywä- tahi rahakassassa tuon juhlajuoman hankkimiseksi, sanoo S.»K. Äskeisiin kertoiwat sanomalehdet että puoiukanlehti-tee on ainoa reumatismin eli luuwalon parantaja, joten siis innolla koottakoon puolukan lehtiä lalmen waraksi."
0;"Puolukoita metsässä on wahän. Waan sieniä sen sijaan oikein run« saasti. mutta täällä ei niitä käytetä.
Wtsi, jota järwi«sä on ollut pal. jon, on alkanut laSkea ja tuulaStajat owut ruwenneet wäkäpiilki kädessä haukia wainomaan terwabwalkean waloSsa pimeinä syysöinä. Kirjeenwaihtaja."
0;Puolntkateetä omat emännät Karttulassa rumennut käyttämään. Se kerrotaan oleman parempaa kun ulkomaan tee. Puolukan lehdet paahdetaan kahmipaahtimessa ruskeaksi ja sitten pistetään kannuun kuunmaan meteen, kuten muutkin teelehdet, niin on kohta makuisa juoma malmis kertoo Samo-Karjala.
0;"Aamu-auringon kirkkaasti paistaessa huudettiin pojat tsaijullc"". Hymältä se maistui raskaan unen jälkeen. Nyt oli sunnuntai-aamu. Jo aamulla aita scen näkyi kansaa wirtaawan Narman kirkkoon. Pojat kämimät läheisessä metsässä poimimassa marjoja, ja muutamat tokosiwat sieniä, joista sitte walmistiwat hywät makupalat. Puolcnpäiwän aitaan saatiin tietää, etta kylässä on illalla tanssit. Sinne mene-"
0;"Puolukka marjoja tänä syksy nä kuuluu metsissämme oleman niukemalta kuin edellisinä »vuosina.
Hanvinaista tähän »vuoden aikaan. Puolukat ja mansikkaat omat metsissä alkaneet uudestaan klikkia ja samoin myöskin kerrotaan pai koin tuomessa ja pihlamnssa nähdyn uusia kukkia.

"
0;19) Onko torpankontrahdeissa ylimalkaan määräyksiä metsän, laitumen, kalastuksen ja metsästyksen käyttämisestä sekä marjain, sienien, pähkinäin y. m. metsän hedelmäin ottamisesta? 
0;Kadonnut ja jälleen löydetty lapsi Lätsiäimen Heitki Tujusen, Kähärilän kylästä Viipurin pitäjästä' lähes neljäwuotinen tytär oli 11 p:nä tätä luuta tietymättömmiin kadonnut kotoaan, ja lahden wuorotauden perästä, jolla aitaa sitä wasten loottu etstjäjoulko häntä oli etsinyt, tapasi hänet 13 p:n iltapuoleen hengissä metsäpolulla neljä wirStaa mainitusts kylästä polkua tulkewa woudinwainio Rikkolan kartanosta Sohivia Kollin. Tuo pilluwacltaja oli eksynyt metsään ja harhaillut ympäri sekä mieltänyt yönsäkin paljaan taiwaan alla. Hän oli sammuttanut nälkäänsä marjoilla, joita hän sattui metsässä löytämään.
0;Kadonnut ja jälleen löydetty lapsi Läksiäimen Heikki Jujujen, Kähärilän kylästä Viipurin pitäjästä, lähes neljämuotmen tytär oli 11 pnä tätä kuuta tietymättömiin kadonnut ko« I toaau, ja kahden muorokauden perästä, jolla at* i laa sitä »vasten koottu ctjijäjouffo häntä oli etsinyt, tapasi hänet 13 p:n iltapuoleei» hengissä metsäpolulla neljä mirstaa mainitusta kylästä polkua kulkema moudinmaimo Nikkolan kartanosta Sohmia ReUin. Tuo pikkumaeltaja oli eksynyt metsään ja harhaillut ympäri sekä mieltänyt yönsätin paljaan tanttaan alla. Hän oli sam- D muttanut nälkäänsä marjoilla, joita hän sattui metsässä löytämään. (£> F.)
0;"91 Itj.etta1 t j. etta owat wuodentulou toiweet'hywin'epäiltäwät; kuiwuus ja kylmät tuulet owat 'himmmtäneet kaikkia kaswia^^Kewätkylwöt "" ! t)ucnommiöfa maissa!^ kuiwettuwat, erinomattain ohrq. Hallakaan ei die ollut ta utan a; useoina ! öinä on ollut s takametsissä kuuraa auringon nousun aikana^ : Jopa Kesäkuun puoliwälissä kuuluu pellollakin^ käyneen , merkkiä tekemässä ja etc nkm'luhannushallat usiammassa Paikassa. Mitä marjawuoteen tulee, on se hywä^ kvin ennenkin, kuulemma. Niitä .ci tariDttfe ollenkaan poimia, muuid kvin astiata wetää pitkin metsää, niin kyllä marjan nälkä lähtee. H ! 7 ',!/:'. Wilho."
0;"Pudasjärweltä 1 p. Syyskuuta. Lapsi kokon kynsissä. Täällä tapahtui toisella unikolla harwinainen tapaus, josta aimon antaa P. S:n lukioille tiedon. linattijärwen kylässä Kuopuksen talossa oli palwelemassa piika-ihlninen Greeta Tmneli, jolla on noin seitsentahi kahdeksawuotinen tytärlapsi. Kun äitinsä häntä nuhteli jostakin pahasta työstä, niin tytär siittä suutuksissa uhkasi lähteä kankaalle jo olla siellä yötä, ja äiti kun sanoi ei siellä oleman ruokaa, wastasi tyttö syöpänsä marjoja. Niin meni, maan kuin oli tullut metsän laiteelle ja rumennut syömään marjoja sekä paneutunut mättäälle kontalleen, tuli hirmeän iso kokko ja iskityttöparan päähän, toisen jalkansa kasmoihin ja toisen päähän. Tytöltä pääsi surkea hätähuuto, joka kuului taloon, niin että talonisäntä Risto Kuopus juoksi hätään. Kun tapasi kokon ja tytön, oli tyttö pitänyt käsillänsä kokon jaloista kiini ja huutanut surkeasti, kokko sitä mastaan oli nokallaan repinyt tytön takapuolta, mutta kun siinä oli maatteita, niin ei »voinut tehdä tytölle suurempaa mahinkoa kuin että repi kasmot kynsillään sumiin haamoihin. Ei oltu tahottu saata kokon kynsiä erilleen tytöstä, joka kuitenkin onnistui. Tyttö sai sywät haawat sekä kasmoihin että päähän, jotka kuitenkin on jo parantumaa!» päin, ja tyttö on muutoin termennä; mutta kokko menetti henkensä. Näin minulle on kerrottu tämä asia, jota en itse ole ollut tilasuudessa nähdä, maan asia kuitenkin on todistettu oleman tosi."
0;"Kylän itäisellä puolen on iso nema ja siitä pohjan puoleen päin suuri räme, joka on taas aiman kylän alla; siinä on kesällä oikeen hirmeä hjllamarikko, josta kylän mäki käypi herkuttelemassa marjain aikana. Mitä muuta kylän etuihill tulee, niin niityt omat lähellä sekä metsät niin jotta ei päimä päähän paista, ja ne alkaa pellon aidoista. No peltomaat ei kestä kehua, ne omat hietikot ja karikot sekä murakoita, main mainiot omat sentään isot, että näkee sen kuinka täällä on edistynyt miimmeisinä »vuosikymmeninä. Tulee sanoa naapurikyläinki, että usiammasti täältä käypi multapeNon mies jymässä kuin nämä multapellon mieheltä."
0;Merkillinen karhun tappo tapahtui w. k. 15 p. Wärtsilän tehtaan lähellä olemassa metsässä. Pari lasta olilvat »viime syksynä marjassa käydessään uähncet metsässä mulloksen, jossa tuntui sclwat karhun jälct. Kotiin tultuansa kertaimat he tästä, mutta asiata ei silloin konniin otettu, Wasta yllämainittuna päimänä lähti kuitenkin kaksi miestä, lapset muassa tienosoiltajina, tarkastamaan paikkaa. Asetta ei katsottu tarmittamaksi muuta kuin kirmes ja suksisauwat, Paikalle tullaan eikä aikaakaan ennenkuin aika karhu kauheasti kiljuen on näkymissä. Ei muuta keinoa, kuin pikku Matin isä pisti suksisauman karhun kitaan, ja tämä, joka matkalla »li kirmesta kantanut, moimainsa takaa sillä rupesi karhutt päähän kolauttamaan. Muutaman iskun mielä saatuansa ukko kellotti hengetönna pesänsä suulla. (U. S.)
0;Susi on taas tappanut lapsen. Torppari Isak Hartman'in Mehmalaisten kylässä Karjalassa 9 Vuotias poika on joutunut suden saaliiksi t. k. 22 p. Onneton oli marjoja poimimassa nuoremman Veljensä kanssa, kun peto hänen kohtasi ja tappoi.
0;Tnfi on taas tappanut lapsen. Torppari Isak Hartmanin WehmalaiSten kylässä Karjalassa 9 muotias poika on joutunut suden saaliiksi t. l. 22 p. Onneton oli marjoja poimimassa nuoren», man »veljensä kanssa, kun peto hänen lohtasi ja tappoi, — niin on taaskin luettamana Turun sanomissa. Woi kauheata!
0;Susi on taas tappanut lapsen. Torppari Isak Hartmanin Vehmalaisten kylässä Karjalassa 9 muotiaS poika on joutunut suden saaliiksi t. k 22 p. Onneton oli marjoja poimimassa nuoremman mcljcnsä kanssa, kun peto hänen kohtasi ja tappoi, — niin on taaskin luettamana Turun sanomissa.
